CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,CAMPAIGN_LOST,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click
-8970019989456070000,276817,1062,3,0,5,0,22,0,106,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,STNL to BP,0.0,0,0,1,0,0.20754716981132076,0.22727272727272727
-8968184616221440000,276776,1098,0,0,0,0,11,0,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,STNL to BP,,0,0,0,1,0.088,0.0
-8966446096488290000,642670,2357,0,0,0,0,17,0,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,STNL to BP,,0,0,0,1,0.056666666666666664,0.0
-8965636214993180000,121249,455,1,0,0,0,0,0,57,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.0,
-8963524642580960000,107137,405,0,0,0,0,4,0,47,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,,0,0,0,1,0.0851063829787234,0.0
-8963086526402790000,111172,395,0,0,0,0,4,0,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,STNL to BP,,0,0,0,1,0.08163265306122448,0.0
-8962286427266620000,58527,237,1,0,0,0,14,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,STNL to BP,,0,0,0,1,1.0769230769230769,0.0
-8960001789872620000,113146,440,0,0,0,0,5,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,STNL to BP,,0,0,0,1,0.1,0.0
-8957774355359670000,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,,0,0,0,1,,
-8956949765240240000,426300,1573,2,0,2,0,51,0,155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,211,STNL to BP,0.0,0,0,1,0,0.32903225806451614,0.0392156862745098
-8956888899506020000,101002,387,2,0,0,0,3,0,44,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,50,STNL to BP,341.0,0,1,0,0,0.06818181818181818,0.0
-8956858522527200000,167711,670,0,0,1,0,19,0,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,,0,0,0,1,0.3114754098360656,0.05263157894736842
-8955904582384890000,117207,424,0,0,0,0,1,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,STNL to BP,,0,0,0,1,0.017857142857142856,0.0
-8954277249434320000,258612,971,2,3,1,0,27,0,94,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128,STNL to BP,1659.0,0,0,1,0,0.2872340425531915,0.037037037037037035
-8953745450670760000,438518,1757,0,0,1,0,100,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,STNL to BP,,0,0,0,1,0.8620689655172413,0.01
-8953258870653060000,224386,899,1,1,1,0,13,0,95,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111,STNL to BP,1156.0,0,0,1,0,0.1368421052631579,0.07692307692307693
-8950109117825890000,32278,133,0,0,0,0,2,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,STNL to BP,,0,0,0,1,0.15384615384615385,0.0
-8949524007568840000,129352,488,0,0,1,0,4,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.06779661016949153,0.25
-8946000193527100000,88816,341,0,0,1,0,13,0,27,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44,STNL to BP,,0,0,0,1,0.48148148148148145,0.07692307692307693
-8943660425957440000,503214,1762,0,0,0,0,15,0,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,STNL to BP,,0,0,0,1,0.06437768240343347,0.0
-8942864972514160000,347686,1300,0,0,1,0,116,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172,STNL to BP,,0,0,0,1,2.188679245283019,0.008620689655172414
-8940931801504530000,10084,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STNL to BP,,0,0,0,1,,
-8940301038319340000,82874,288,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,STNL to BP,,0,0,0,1,0.0,
-8938976155628290000,361782,1252,0,0,0,0,13,0,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,179,STNL to BP,,0,0,0,1,0.07878787878787878,0.0
-8937602295044500000,82862,336,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,STNL to BP,,0,0,0,1,0.0,
-8937429507754510000,359931,1328,0,0,8,0,63,0,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178,STNL to BP,,0,0,0,1,0.5943396226415094,0.12698412698412698
-8937149772169450000,129354,460,0,0,0,0,3,0,59,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.05084745762711865,0.0
-8937009039243840000,145540,571,0,0,0,0,21,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,STNL to BP,,0,0,0,1,0.4117647058823529,0.0
-8936772373712470000,193787,798,0,0,1,0,22,0,70,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,96,STNL to BP,,0,0,0,1,0.3142857142857143,0.045454545454545456
-8935877202134190000,74735,258,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,STNL to BP,,0,0,0,1,0.0,
-8934184498079810000,238519,911,4,0,0,0,3,0,111,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,118,STNL to BP,767.0,0,1,0,0,0.02702702702702703,0.0
-8931758900936750000,137434,503,0,0,0,0,7,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,,0,0,0,1,0.11475409836065574,0.0
-8926521231077870000,72667,284,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,STNL to BP,,0,0,0,1,0.0,
-8925882511886860000,22199,71,0,0,0,0,3,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STNL to BP,,0,0,0,1,0.6,0.0
-8922888298781800000,8067,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,STNL to BP,,0,0,0,1,,
-8920668832996540000,287080,1104,4,0,0,0,9,0,128,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,142,STNL to BP,316.0,0,1,0,0,0.0703125,0.0
-8919825120104640000,117161,468,0,0,0,0,5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,STNL to BP,,0,0,0,1,0.09433962264150944,0.0
-8913191304827290000,250897,1029,90,0,0,0,1,0,32,0,0,1,5,2,1,0,75,0,0,0,0,0,0,1,0,0,0,0,124,STNL to BP,177.0,1,0,0,0,0.03125,0.0
-8911675894078880000,127302,454,0,0,0,0,13,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,STNL to BP,,0,0,0,1,0.2653061224489796,0.0
-8910327998664670000,373755,1478,0,0,0,0,7,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,STNL to BP,,0,0,0,1,0.03932584269662921,0.0
-8910214373141080000,484929,2026,0,0,0,0,14,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,STNL to BP,,0,0,0,1,0.06222222222222222,0.0
-8906220211688680000,62644,241,0,0,0,0,2,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,STNL to BP,,0,0,0,1,0.07142857142857142,0.0
-8905138557784870000,191971,745,0,0,0,0,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,STNL to BP,,0,0,0,1,0.04395604395604396,0.0
-8901623661994260000,121207,436,0,0,0,0,5,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.09259259259259259,0.0
-8897423337246300000,115198,466,2,0,0,0,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,STNL to BP,,0,0,0,1,0.1,0.0
-8895841855549190000,68665,236,0,0,0,0,8,0,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,STNL to BP,,0,0,0,1,0.3333333333333333,0.0
-8895381702063250000,254523,988,1,0,2,0,32,0,88,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,126,STNL to BP,,0,0,0,1,0.36363636363636365,0.0625
-8889291056995870000,97105,372,0,0,1,0,18,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,BP to STH,,0,0,0,1,0.6206896551724138,0.05555555555555555
-8887698393613430000,466795,1897,0,0,3,0,35,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,STNL to BP,,0,0,0,1,0.18134715025906736,0.08571428571428572
-8885315660122500000,216284,782,9,0,0,0,41,0,56,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,107,STNL to BP,,0,0,0,1,0.7321428571428571,0.0
-8885147912080390000,184154,776,17,0,1,0,28,0,45,0,0,0,1,13,0,0,2,0,0,0,0,0,0,0,1,0,0,0,91,STNL to BP,97.0,1,0,0,0,0.6222222222222222,0.03571428571428571
-8884808814381310000,173870,701,1,0,3,1,20,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,,0,0,0,1,0.32786885245901637,0.15
-8884649543868760000,157596,579,0,0,0,0,8,0,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,STNL to BP,,0,0,0,1,0.11594202898550725,0.0
-8883181736141040000,693157,2581,5,0,3,0,35,0,299,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,343,BP to STH,,0,0,0,1,0.11705685618729098,0.08571428571428572
-8882962358629580000,272782,934,4,0,1,1,27,1,100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,STNL to BP,0.0,0,0,1,0,0.27,0.037037037037037035
-8881742947004020000,10101,33,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STNL to BP,,0,0,0,1,1.0,0.0
-8879650253789190000,521334,2050,9,0,7,0,75,0,165,1,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,258,STNL to BP,0.0,0,0,1,0,0.45454545454545453,0.09333333333333334
-8877365324565670000,171801,654,2,0,0,0,3,0,79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,STNL to BP,,0,0,0,1,0.0379746835443038,0.0
-8876550314400460000,68702,285,0,0,0,0,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,STNL to BP,,0,0,0,1,0.0,
-8875628699158070000,232497,928,0,0,0,0,6,0,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115,STNL to BP,,0,0,0,1,0.05555555555555555,0.0
-8872828680078210000,276871,1105,0,0,12,0,65,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,STNL to BP,,0,0,0,1,1.0833333333333333,0.18461538461538463
-8871864083560840000,123377,476,5,0,2,0,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,STNL to BP,0.0,0,0,1,0,0.10204081632653061,0.4
-8870398546988740000,189887,731,1,0,3,0,17,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,STNL to BP,,0,0,0,1,0.2361111111111111,0.17647058823529413
-8868658389878320000,412361,1616,1,0,7,0,93,0,102,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,204,BP to STH,0.0,0,0,1,0,0.9117647058823529,0.07526881720430108
-8864580778652100000,103052,344,0,0,0,0,4,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,STNL to BP,,0,0,0,1,0.08695652173913043,0.0
-8864236789532890000,96996,356,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,STNL to BP,,0,0,0,1,0.0,
-8862801585338640000,185921,717,0,0,0,0,17,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,STNL to BP,,0,0,0,1,0.22666666666666666,0.0
-8861699568046890000,131388,472,0,0,0,0,1,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,STNL to BP,,0,0,0,1,0.015873015873015872,0.0
-8860581844537180000,135395,536,0,0,0,0,11,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,STNL to BP,,0,0,0,1,0.2,0.0
-8859662335822330000,147543,546,0,0,0,0,21,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,STNL to BP,,0,0,0,1,0.42,0.0
-8858050497551090000,177862,722,0,0,0,0,0,0,86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,STNL to BP,,0,0,0,1,0.0,
-8855551670243830000,155536,574,0,0,1,0,0,0,74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,,0,0,0,1,0.0,inf
-8853961281266800000,181879,676,0,0,0,0,14,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,STNL to BP,,0,0,0,1,0.18421052631578946,0.0
-8853168191350320000,189894,748,1,0,1,0,9,0,82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94,STNL to BP,0.0,0,0,1,0,0.10975609756097561,0.1111111111111111
-8851826238760150000,109151,416,0,0,0,0,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,,0,0,0,1,0.125,0.0
-8849411372673720000,274806,1062,0,0,7,0,37,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,STNL to BP,,0,0,0,1,0.40217391304347827,0.1891891891891892
-8848946635537620000,80784,303,1,0,1,0,27,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,STNL to BP,,0,0,0,1,2.4545454545454546,0.037037037037037035
-8847392747237880000,238408,888,0,0,1,0,28,0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118,STNL to BP,,0,0,0,1,0.3181818181818182,0.03571428571428571
-8842425145280460000,392127,1526,23,0,4,0,32,0,134,0,0,0,2,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,194,STNL to BP,102.0,1,0,0,0,0.23880597014925373,0.125
-8841929480296380000,66604,280,0,0,0,0,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,STNL to BP,,0,0,0,1,0.2222222222222222,0.0
-8840436893910100000,66683,301,0,0,0,0,0,0,31,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,STNL to BP,,0,0,0,1,0.0,
-8839834648358190000,430370,1653,0,0,2,0,65,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,STNL to BP,,0,0,0,1,0.4482758620689655,0.03076923076923077
-8839171690561550000,18195,63,0,0,2,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,STNL to BP,,0,0,0,1,0.5,1.0
-8837575523482720000,345443,1369,0,0,0,0,5,0,164,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,STNL to BP,,0,0,0,1,0.03048780487804878,0.0
-8836095808877180000,133404,493,0,0,3,0,10,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,STNL to BP,,0,0,0,1,0.19230769230769232,0.3
-8835870373104300000,8073,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,STNL to BP,,0,0,0,1,0.0,
-8833599540317830000,26234,118,0,0,0,0,5,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STNL to BP,,0,0,0,1,0.8333333333333334,0.0
-8831379923940170000,123287,482,0,0,0,0,4,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,STNL to BP,,0,0,0,1,0.07142857142857142,0.0
-8828431431784110000,210183,780,0,0,0,0,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,STNL to BP,,0,0,0,1,0.050505050505050504,0.0
-8828415161414600000,204158,758,9,1,1,0,20,0,68,0,0,0,0,1,2,0,6,0,0,0,0,0,0,1,0,0,0,0,101,STNL to BP,0.0,0,0,1,0,0.29411764705882354,0.05
-8827609636198140000,56580,231,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,STNL to BP,,0,0,0,1,0.0,
-8824720673507810000,313318,1152,0,0,1,0,40,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,STNL to BP,,0,0,0,1,0.3508771929824561,0.025
-8822186859217370000,54550,209,1,0,2,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,STNL to BP,,0,0,0,1,0.4117647058823529,0.2857142857142857
-8822110097963960000,523505,1994,3,0,3,0,132,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,259,STNL to BP,0.0,0,0,1,0,1.0909090909090908,0.022727272727272728
-8818628517090860000,76742,267,0,0,0,0,2,0,32,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,STNL to BP,,0,0,0,1,0.0625,0.0
-8818217950818570000,252611,955,0,0,0,0,15,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,STNL to BP,,0,0,0,1,0.13761467889908258,0.0
-8816865489532130000,111156,411,0,0,0,0,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,STNL to BP,,0,0,0,1,0.12244897959183673,0.0
-8813882887072160000,191999,687,2,0,0,0,21,0,69,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,95,STNL to BP,0.0,0,0,1,0,0.30434782608695654,0.0
-8812974376554640000,464708,1726,0,0,0,0,3,0,226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,230,STNL to BP,,0,0,0,1,0.01327433628318584,0.0
-8809277100259640000,10094,32,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STNL to BP,,0,0,0,1,0.6666666666666666,0.0
-8808940454155850000,24222,94,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,STNL to BP,,0,0,0,1,0.3333333333333333,0.0
-8808596809927230000,95001,370,1,0,0,0,0,0,45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,0.0,0,0,1,0,0.0,
-8808521443669390000,107049,411,0,0,0,0,10,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,,0,0,0,1,0.23809523809523808,0.0
-8802972870806460000,125345,460,0,0,0,0,4,0,56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,STNL to BP,,0,0,0,1,0.07142857142857142,0.0
-8802187060710930000,56537,217,0,0,0,0,8,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,STNL to BP,,0,0,0,1,0.42105263157894735,0.0
-8799558195146970000,125314,479,0,0,5,0,9,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,BP to STH,,0,0,0,1,0.19148936170212766,0.5555555555555556
-8796145686573910000,319194,1275,0,0,0,0,14,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,STNL to BP,,0,0,0,1,0.09722222222222222,0.0
-8795787295253280000,90921,369,0,0,0,0,2,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,,0,0,0,1,0.047619047619047616,0.0
-8794836216114070000,416244,1635,0,0,2,0,9,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,STNL to BP,,0,0,0,1,0.046153846153846156,0.2222222222222222
-8794788357915520000,206111,869,0,0,0,0,9,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,STNL to BP,,0,0,0,1,0.0967741935483871,0.0
-8793425143468170000,26286,108,7,0,0,0,2,0,2,0,1,0,2,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,13,BP to STH,374.0,0,1,0,0,1.0,0.0
-8792430926245250000,228404,960,2,0,0,0,8,0,102,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,113,BP to STH,1070.0,0,0,1,0,0.0784313725490196,0.0
-8791053773910950000,99026,368,0,0,0,0,2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,STNL to BP,,0,0,0,1,0.0425531914893617,0.0
-8790783138282960000,335537,1212,17,0,0,1,19,3,126,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,166,BP to STH,295.0,0,1,0,0,0.15079365079365079,0.0
-8785894933281820000,123258,509,0,0,0,0,4,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,STNL to BP,,0,0,0,1,0.07142857142857142,0.0
-8784518927748960000,232328,879,1,0,0,0,25,0,87,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,115,STNL to BP,,0,0,0,1,0.28735632183908044,0.0
-8783270372125200000,357626,1322,0,0,0,0,72,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,STNL to BP,,0,0,0,1,0.6923076923076923,0.0
-8782489762973030000,183953,671,0,0,0,0,34,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,,0,0,0,1,0.6071428571428571,0.0
-8780759366574640000,84978,283,0,0,0,0,5,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,STNL to BP,,0,0,0,1,0.1388888888888889,0.0
-8771916304290350000,242405,926,0,0,0,0,38,0,80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,STNL to BP,,0,0,0,1,0.475,0.0
-8769970033811270000,169756,642,2,0,3,2,22,2,50,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,0.0,0,0,1,0,0.44,0.13636363636363635
-8769758840120850000,6059,25,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STNL to BP,,0,0,0,1,0.0,
-8763860403664280000,192000,745,1,0,1,0,16,0,75,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,95,BP to STH,,0,0,0,1,0.21333333333333335,0.0625
-8763529254060530000,4041,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,,0,0,0,1,,
-8761766960139100000,99029,394,0,0,0,0,1,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,STNL to BP,,0,0,0,1,0.021739130434782608,0.0
-8761320583860800000,796056,3022,4,0,4,0,105,0,280,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,394,STNL to BP,0.0,0,0,1,0,0.375,0.0380952380952381
-8757641455712410000,78832,298,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,STNL to BP,,0,0,0,1,0.0,
-8756196143676560000,145494,529,0,0,0,0,0,0,70,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,STNL to BP,,0,0,0,1,0.0,
-8754889943568910000,192052,672,0,0,0,0,6,0,86,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,95,STNL to BP,,0,0,0,1,0.06976744186046512,0.0
-8752591059497900000,113169,389,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,STNL to BP,,0,0,0,1,0.0,
-8751254269884680000,143379,552,0,0,0,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,,0,0,0,1,0.028985507246376812,0.0
-8751052733289640000,608186,2213,0,0,0,0,82,0,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,STNL to BP,,0,0,0,1,0.3761467889908257,0.0
-8750355316805090000,424408,1779,39,0,5,0,48,0,116,1,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,210,STNL to BP,,0,0,0,1,0.41379310344827586,0.10416666666666667
-8749158180848610000,560031,2281,3,0,14,3,170,4,82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,277,BP to STH,0.0,0,0,1,0,2.073170731707317,0.08235294117647059
-8748751330782740000,628603,2462,46,0,4,0,90,0,169,0,0,2,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,311,BP to STH,,0,0,0,1,0.5325443786982249,0.044444444444444446
-8747396401054420000,410189,1625,0,0,0,0,11,0,191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203,STNL to BP,,0,0,0,1,0.05759162303664921,0.0
-8745426364420720000,206105,747,1,0,1,0,5,0,94,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,STNL to BP,0.0,0,0,1,0,0.05319148936170213,0.2
-8744891048541420000,169783,614,0,0,1,0,20,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,,0,0,0,1,0.31746031746031744,0.05
-8744715316712070000,163595,564,0,0,1,0,16,0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,STNL to BP,,0,0,0,1,0.25396825396825395,0.0625
-8742345898283470000,101008,376,0,0,0,0,1,0,47,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,STNL to BP,,0,0,0,1,0.02127659574468085,0.0
-8741641422162690000,480843,1942,2,0,0,0,38,0,198,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,238,STNL to BP,101.0,1,0,0,0,0.1919191919191919,0.0
