CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,CAMPAIGN_LOST,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click,Avg_Engagement_per_visit
-8970250927173490000,94978,361,0,0,0,0,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,,0,0,0,1,0.11904761904761904,0.0,0.0
-8970019989456070000,240498,970,3,0,1,0,21,0,94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,119,STNL to BP,303.0,0,1,0,0,0.22340425531914893,0.047619047619047616,0.0
-8968184616221440000,282852,1111,0,0,1,0,3,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,STNL to BP,,0,0,0,1,0.022222222222222223,0.3333333333333333,0.0
-8966446096488290000,543675,1955,1,0,1,0,15,0,252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,STNL to BP,,0,0,0,1,0.05952380952380952,0.06666666666666667,0.0
-8965636214993180000,145511,638,0,0,1,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,STNL to BP,,0,0,0,1,0.014285714285714285,1.0,0.0
-8963524642580960000,84899,348,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,STNL to BP,,0,0,0,1,0.05,0.0,0.0
-8963086526402790000,109154,384,0,0,0,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,,0,0,0,1,0.08,0.0,0.0
-8962286427266620000,64566,257,1,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,STNL to BP,,0,0,0,1,0.55,0.0,0.0
-8960001789872620000,96981,367,0,0,0,0,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,STNL to BP,,0,0,0,1,0.11627906976744186,0.0,0.0
-8957774355359670000,2006,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,,0,0,0,1,,,0.0
-8956949765240240000,474884,1760,0,0,4,0,38,0,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235,STNL to BP,,0,0,0,1,0.19791666666666666,0.10526315789473684,0.0
-8956888899506020000,72730,275,2,0,0,1,2,0,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,STNL to BP,0.0,0,0,1,0,0.06666666666666667,0.0,0.0
-8956858522527200000,185875,788,0,0,0,0,17,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,STNL to BP,,0,0,0,1,0.22666666666666666,0.0,0.0
-8955904582384890000,113216,379,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,STNL to BP,,0,0,0,1,0.0,inf,0.0
-8954277249434320000,301093,1089,0,3,1,0,36,0,108,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,149,STNL to BP,0.0,0,0,1,0,0.3333333333333333,0.027777777777777776,0.0
-8953745450670760000,511206,2108,1,0,2,0,115,0,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,STNL to BP,,0,0,0,1,0.8518518518518519,0.017391304347826087,0.0
-8953258870653060000,220347,809,0,0,3,0,22,0,80,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,109,STNL to BP,,0,0,0,1,0.275,0.13636363636363635,0.0
-8950109117825890000,26227,84,0,0,0,0,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STNL to BP,,0,0,0,1,0.2,0.0,0.0
-8949524007568840000,119259,458,0,0,1,0,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,STNL to BP,,0,0,0,1,0.017543859649122806,1.0,0.0
-8946000193527100000,86811,356,0,0,0,0,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,STNL to BP,,0,0,0,1,0.19444444444444445,0.0,0.0
-8943660425957440000,509212,1842,0,0,2,0,20,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,STNL to BP,,0,0,0,1,0.08695652173913043,0.1,0.0
-8942864972514160000,291097,1000,0,0,1,0,92,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,STNL to BP,,0,0,0,1,1.803921568627451,0.010869565217391304,0.0
-8940931801504530000,16134,42,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,STNL to BP,,0,0,0,1,,,0.0
-8940301038319340000,90966,316,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,,0,0,0,1,0.022727272727272728,0.0,0.0
-8938976155628290000,406152,1466,0,0,0,0,17,0,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,STNL to BP,,0,0,0,1,0.09289617486338798,0.0,0.0
-8937602295044500000,74790,287,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,STNL to BP,,0,0,0,1,0.0,,0.0
-8937429507754510000,327576,1151,1,0,10,0,64,0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,STNL to BP,,0,0,0,1,0.735632183908046,0.15625,0.0
-8937149772169450000,179873,662,0,0,0,0,5,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,STNL to BP,,0,0,0,1,0.060240963855421686,0.0,0.0
-8937009039243840000,163716,538,0,0,0,0,21,0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,STNL to BP,,0,0,0,1,0.3559322033898305,0.0,0.0
-8936772373712470000,173601,706,0,0,5,0,22,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,,0,0,0,1,0.3728813559322034,0.22727272727272727,0.0
-8935877202134190000,80795,331,0,0,0,0,2,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,STNL to BP,,0,0,0,1,0.05405405405405406,0.0,0.0
-8934184498079810000,192017,790,3,0,0,0,5,0,86,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,95,STNL to BP,8.0,1,0,0,0,0.05813953488372093,0.0,0.0
-8931758900936750000,153573,562,0,0,0,0,18,0,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,76,STNL to BP,,0,0,0,1,0.32727272727272727,0.0,0.0
-8926521231077870000,70644,298,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,STNL to BP,,0,0,0,1,0.0,,0.0
-8925882511886860000,12111,45,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STNL to BP,,0,0,0,1,0.25,0.0,0.0
-8922888298781800000,8067,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,STNL to BP,,0,0,0,1,,,0.0
-8920668832996540000,234527,879,3,0,0,0,10,0,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,116,STNL to BP,403.0,0,1,0,0,0.0970873786407767,0.0,0.0
-8919825120104640000,115147,476,0,0,0,0,9,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,STNL to BP,,0,0,0,1,0.1875,0.0,0.0
-8913752326451920000,4033,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,,0,0,0,1,,,0.0
-8913191304827290000,263015,1160,95,0,0,0,4,0,30,0,0,4,3,1,1,2,80,0,0,0,0,0,0,0,0,0,0,0,130,STNL to BP,275.0,0,1,0,0,0.13333333333333333,0.0,inf
-8911675894078880000,131364,434,0,0,0,0,15,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,STNL to BP,,0,0,0,1,0.30612244897959184,0.0,0.0
-8910327998664670000,416086,1584,0,0,0,0,4,0,201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206,STNL to BP,,0,0,0,1,0.01990049751243781,0.0,0.0
-8910214373141080000,385947,1575,1,0,0,0,14,0,175,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,191,STNL to BP,,0,0,0,1,0.08,0.0,0.0
-8906220211688680000,92962,366,0,0,0,0,3,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,,0,0,0,1,0.07142857142857142,0.0,0.0
-8905138557784870000,248514,910,0,0,0,0,15,0,106,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123,STNL to BP,,0,0,0,1,0.14150943396226415,0.0,0.0
-8901623661994260000,121289,436,0,1,0,0,3,0,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,STNL to BP,0.0,0,0,1,0,0.05357142857142857,0.0,0.0
-8897423337246300000,137449,519,3,0,0,0,9,0,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,0.0,0,0,1,0,0.16363636363636364,0.0,0.0
-8895841855549190000,74766,292,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,STNL to BP,,0,0,0,1,0.0,,0.0
-8895381702063250000,236377,960,2,0,0,0,29,0,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,STNL to BP,0.0,0,0,1,0,0.3372093023255814,0.0,0.0
-8889291056995870000,111274,424,0,0,0,0,24,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,BP to STH,,0,0,0,1,0.7741935483870968,0.0,0.0
-8887698393613430000,373822,1499,0,0,1,0,32,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,STNL to BP,,0,0,0,1,0.21052631578947367,0.03125,0.0
-8885315660122500000,224363,813,3,0,1,0,50,0,56,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,111,STNL to BP,0.0,0,0,1,0,0.8928571428571429,0.02,inf
-8885147912080390000,390392,1596,64,0,2,0,52,1,73,0,0,0,6,14,1,0,42,0,0,0,0,0,0,0,0,0,0,0,193,STNL to BP,177.0,1,0,0,0,0.7123287671232876,0.038461538461538464,42.0
-8884808814381310000,167785,644,0,0,1,1,26,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,,0,0,0,1,0.49056603773584906,0.038461538461538464,0.0
-8884649543868760000,200062,834,0,0,0,0,19,0,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,STNL to BP,,0,0,0,1,0.24050632911392406,0.0,0.0
-8883181736141040000,678989,2569,8,0,4,0,42,0,282,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,336,BP to STH,,0,0,0,1,0.14893617021276595,0.09523809523809523,inf
-8882962358629580000,252587,857,1,0,4,0,24,0,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,STNL to BP,0.0,0,0,1,0,0.25,0.16666666666666666,0.0
-8881742947004020000,2018,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,,0,0,0,1,,,0.0
-8879650253789190000,474939,1899,6,0,6,0,56,0,167,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,235,STNL to BP,0.0,0,0,1,0,0.33532934131736525,0.10714285714285714,inf
-8877365324565670000,175897,629,1,0,0,0,3,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,STNL to BP,,0,0,0,1,0.036585365853658534,0.0,0.0
-8876550314400460000,97020,359,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,STNL to BP,,0,0,0,1,0.0,,0.0
-8875628699158070000,196138,742,0,0,0,0,6,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,STNL to BP,,0,0,0,1,0.06593406593406594,0.0,0.0
-8872828680078210000,230394,891,0,0,8,0,50,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,STNL to BP,,0,0,0,1,0.8928571428571429,0.16,0.0
-8872159990183410000,4041,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,,0,0,0,1,,,0.0
-8871864083560840000,125401,518,7,0,1,0,3,0,50,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,62,STNL to BP,1840.0,0,0,1,0,0.06,0.3333333333333333,0.0
-8870398546988740000,220221,819,0,0,1,0,27,0,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,STNL to BP,,0,0,0,1,0.3375,0.037037037037037035,0.0
-8868658389878320000,371911,1405,1,0,4,0,91,0,87,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,184,BP to STH,0.0,0,0,1,0,1.0459770114942528,0.04395604395604396,0.0
-8864580778652100000,113155,454,0,0,0,0,5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,STNL to BP,,0,0,0,1,0.09803921568627451,0.0,0.0
-8864236789532890000,88904,335,0,0,0,0,1,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,STNL to BP,,0,0,0,1,0.023809523809523808,0.0,0.0
-8862801585338640000,147526,516,1,0,0,0,13,0,58,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73,STNL to BP,0.0,0,0,1,0,0.22413793103448276,0.0,0.0
-8861699568046890000,111156,443,0,0,0,0,0,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,STNL to BP,,0,0,0,1,0.0,,0.0
-8860581844537180000,157661,537,1,0,0,0,18,0,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,STNL to BP,0.0,0,0,1,0,0.3103448275862069,0.0,0.0
-8859662335822330000,137447,507,0,0,0,0,20,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,,0,0,0,1,0.4166666666666667,0.0,0.0
-8858050497551090000,161675,633,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,STNL to BP,,0,0,0,1,0.0,,0.0
-8855551670243830000,155564,601,0,0,2,0,2,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,,0,0,0,1,0.027777777777777776,1.0,0.0
-8853961281266800000,191978,734,0,0,1,0,12,0,80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,STNL to BP,,0,0,0,1,0.15,0.08333333333333333,0.0
-8853168191350320000,175783,616,1,0,0,0,6,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,STNL to BP,0.0,0,0,1,0,0.075,0.0,0.0
-8851826238760150000,86912,311,0,0,0,0,4,0,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,STNL to BP,,0,0,0,1,0.10810810810810811,0.0,0.0
-8849411372673720000,297041,1108,0,0,7,0,39,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,STNL to BP,,0,0,0,1,0.38613861386138615,0.1794871794871795,0.0
-8848946635537620000,123149,436,2,0,1,0,30,0,26,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,61,STNL to BP,0.0,0,0,1,0,1.1538461538461537,0.03333333333333333,0.0
-8847392747237880000,254625,911,0,0,2,0,35,0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,STNL to BP,,0,0,0,1,0.3977272727272727,0.05714285714285714,0.0
-8842425145280460000,402238,1582,25,0,2,0,29,0,140,0,0,1,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,199,STNL to BP,,0,0,0,1,0.20714285714285716,0.06896551724137931,inf
-8841929480296380000,82758,343,0,0,0,0,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,STNL to BP,,0,0,0,1,0.28125,0.0,0.0
-8840436893910100000,76804,289,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,STNL to BP,,0,0,0,1,0.0,,0.0
-8839834648358190000,406132,1607,0,0,3,0,70,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,STNL to BP,,0,0,0,1,0.546875,0.04285714285714286,0.0
-8839171690561550000,20227,61,0,0,5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,STNL to BP,,0,0,0,1,0.0,inf,0.0
-8837575523482720000,335409,1440,0,0,0,0,5,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,STNL to BP,,0,0,0,1,0.031055900621118012,0.0,0.0
-8836095808877180000,163701,631,1,0,3,0,13,0,63,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,STNL to BP,,0,0,0,1,0.20634920634920634,0.23076923076923078,0.0
-8835870373104300000,2018,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,,0,0,0,1,0.0,,0.0
-8833599540317830000,14120,55,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STNL to BP,,0,0,0,1,2.0,0.0,0.0
-8831379923940170000,133364,523,1,0,0,0,5,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,STNL to BP,0.0,0,0,1,0,0.08333333333333333,0.0,0.0
-8828431431784110000,301140,1085,0,0,0,0,15,0,132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149,STNL to BP,,0,0,0,1,0.11363636363636363,0.0,0.0
-8828415161414600000,192006,738,5,1,2,0,20,0,67,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,95,STNL to BP,366.0,0,1,0,0,0.29850746268656714,0.1,inf
-8827609636198140000,42426,173,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,STNL to BP,,0,0,0,1,0.0,,0.0
-8824720673507810000,369933,1319,0,0,1,0,65,0,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,STNL to BP,,0,0,0,1,0.5603448275862069,0.015384615384615385,0.0
-8822186859217370000,78788,296,1,0,1,0,5,0,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,STNL to BP,,0,0,0,1,0.16666666666666666,0.2,0.0
-8822110097963960000,497204,1840,1,0,2,0,120,0,122,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246,STNL to BP,,0,0,0,1,0.9836065573770492,0.016666666666666666,0.0
-8818628517090860000,68653,254,1,0,0,0,1,0,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,STNL to BP,0.0,0,0,1,0,0.03225806451612903,0.0,0.0
-8818217950818570000,232410,845,0,0,1,0,17,0,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115,STNL to BP,,0,0,0,1,0.17708333333333334,0.058823529411764705,0.0
-8816865489532130000,101020,385,0,0,0,0,6,0,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,STNL to BP,,0,0,0,1,0.14285714285714285,0.0,0.0
-8813882887072160000,149545,539,2,0,0,0,13,0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,STNL to BP,,0,0,0,1,0.22413793103448276,0.0,0.0
-8812974376554640000,547649,2037,0,0,0,0,6,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,STNL to BP,,0,0,0,1,0.022641509433962263,0.0,0.0
-8809277100259640000,26259,99,0,0,0,0,2,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STNL to BP,,0,0,0,1,0.25,0.0,0.0
-8808940454155850000,22199,90,0,0,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STNL to BP,,0,0,0,1,0.42857142857142855,0.0,0.0
-8808596809927230000,92990,365,0,0,0,0,3,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,,0,0,0,1,0.07142857142857142,0.0,0.0
-8808521443669390000,94948,354,0,0,0,0,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,,0,0,0,1,0.11904761904761904,0.0,0.0
-8802972870806460000,88951,324,0,0,0,0,4,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,STNL to BP,,0,0,0,1,0.10256410256410256,0.0,0.0
-8802187060710930000,56551,212,0,0,0,0,3,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,STNL to BP,,0,0,0,1,0.125,0.0,0.0
-8799558195146970000,121281,480,0,0,1,0,7,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,BP to STH,,0,0,0,1,0.13725490196078433,0.14285714285714285,0.0
-8796145686573910000,268720,1050,0,0,0,0,17,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,STNL to BP,,0,0,0,1,0.14655172413793102,0.0,0.0
-8795787295253280000,111124,396,0,0,0,0,1,0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,STNL to BP,,0,0,0,1,0.018867924528301886,0.0,0.0
-8794836216114070000,456616,1754,0,0,1,0,17,0,207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,226,STNL to BP,,0,0,0,1,0.0821256038647343,0.058823529411764705,0.0
-8794788357915520000,232419,970,0,0,0,0,9,0,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,STNL to BP,,0,0,0,1,0.08571428571428572,0.0,0.0
-8793425143468170000,28319,125,11,0,0,0,0,0,3,0,0,0,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,BP to STH,322.0,0,1,0,0,0.0,,inf
-8792430926245250000,278917,1147,0,0,1,1,14,0,121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,BP to STH,,0,0,0,1,0.11570247933884298,0.07142857142857142,0.0
-8791053773910950000,109141,377,0,0,0,0,7,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,,0,0,0,1,0.15217391304347827,0.0,0.0
-8790783138282960000,329483,1286,7,0,1,0,25,0,130,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,BP to STH,0.0,0,0,1,0,0.19230769230769232,0.04,0.0
-8785894933281820000,129348,439,0,0,0,0,4,0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.06779661016949153,0.0,0.0
-8784518927748960000,236378,907,0,0,0,0,19,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,STNL to BP,,0,0,0,1,0.1958762886597938,0.0,0.0
-8783270372125200000,274783,1062,0,0,0,0,50,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,STNL to BP,,0,0,0,1,0.5813953488372093,0.0,0.0
-8782489762973030000,192008,718,0,0,0,0,37,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,STNL to BP,,0,0,0,1,0.6491228070175439,0.0,0.0
-8780759366574640000,46538,149,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,STNL to BP,,0,0,0,1,0.15,0.0,0.0
-8771916304290350000,232368,845,0,0,0,0,23,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,STNL to BP,,0,0,0,1,0.25,0.0,0.0
-8769970033811270000,198059,760,4,0,1,1,32,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98,STNL to BP,793.0,0,1,0,0,0.5333333333333333,0.03125,0.0
-8769758840120850000,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,,0,0,0,1,,,0.0
-8763860403664280000,171753,672,1,0,1,0,25,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,BP to STH,0.0,0,0,1,0,0.43103448275862066,0.04,0.0
-8761766960139100000,90957,333,0,0,1,0,0,0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,,0,0,0,1,0.0,inf,0.0
-8761320583860800000,785939,3082,4,0,2,0,102,0,281,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,389,STNL to BP,1028.0,0,0,1,0,0.36298932384341637,0.0196078431372549,0.0
-8757641455712410000,107084,444,0,0,0,0,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,,0,0,0,1,0.08163265306122448,0.0,0.0
-8756196143676560000,141445,530,0,0,0,0,0,0,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,STNL to BP,,0,0,0,1,0.0,,0.0
-8754889943568910000,181931,743,0,0,0,0,5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,STNL to BP,,0,0,0,1,0.058823529411764705,0.0,0.0
-8752591059497900000,94946,403,0,0,0,0,2,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,,0,0,0,1,0.045454545454545456,0.0,0.0
-8751254269884680000,127210,481,0,0,0,0,3,0,58,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,63,STNL to BP,,0,0,0,1,0.05172413793103448,0.0,0.0
-8751052733289640000,596201,2271,0,0,0,0,74,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,STNL to BP,,0,0,0,1,0.334841628959276,0.0,0.0
-8750355316805090000,432472,1737,46,0,4,0,48,0,115,0,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,0,214,STNL to BP,,0,0,0,1,0.41739130434782606,0.08333333333333333,inf
